datetime,open,high,low,close,volume
2025-08-07 21:27:29.983092,1.04107,1.04149,1.041,1.04133,11452
2025-08-07 21:32:29.983092,1.04208,1.04227,1.04187,1.04196,3315
2025-08-07 21:37:29.983092,1.04194,1.04269,1.04163,1.04207,2454
2025-08-07 21:42:29.983092,1.04228,1.04254,1.04222,1.04242,3815
2025-08-07 21:47:29.983092,1.04217,1.04252,1.04206,1.0423,6978
2025-08-07 21:52:29.983092,1.0417,1.04254,1.0415,1.04215,12169
2025-08-07 21:57:29.983092,1.04169,1.04219,1.04152,1.04184,3859
2025-08-07 22:02:29.983092,1.04178,1.04198,1.04146,1.04156,3790
2025-08-07 22:07:29.983092,1.04216,1.04238,1.04186,1.04197,2818
2025-08-07 22:12:29.983092,1.04346,1.04447,1.04312,1.04377,4287
2025-08-07 22:17:29.983092,1.04319,1.04413,1.04291,1.04358,7725
2025-08-07 22:22:29.983092,1.04326,1.04371,1.0431,1.04337,5345
2025-08-07 22:27:29.983092,1.04332,1.04346,1.0431,1.04317,2585
2025-08-07 22:32:29.983092,1.04351,1.04368,1.04328,1.04337,7520
2025-08-07 22:37:29.983092,1.04367,1.04429,1.04313,1.04343,3947
2025-08-07 22:42:29.983092,1.04437,1.04495,1.04387,1.04416,8747
2025-08-07 22:47:29.983092,1.04329,1.04395,1.04227,1.0426,17456
2025-08-07 22:52:29.983092,1.04138,1.04235,1.04117,1.04192,12587
2025-08-07 22:57:29.983092,1.04127,1.042,1.0411,1.04165,8607
2025-08-07 23:02:29.983092,1.04215,1.04244,1.04206,1.04226,5937
2025-08-07 23:07:29.983092,1.04122,1.04169,1.04116,1.04156,7854
2025-08-07 23:12:29.983092,1.03992,1.04047,1.03929,1.03956,5307
2025-08-07 23:17:29.983092,1.04025,1.0406,1.03993,1.0401,5303
2025-08-07 23:22:29.983092,1.04035,1.04081,1.04019,1.04049,4245
2025-08-07 23:27:29.983092,1.0398,1.04016,1.0397,1.03997,4472
2025-08-07 23:32:29.983092,1.03947,1.03968,1.03925,1.03936,6012
2025-08-07 23:37:29.983092,1.03924,1.03973,1.03842,1.03867,8470
2025-08-07 23:42:29.983092,1.03923,1.03947,1.03889,1.03901,6475
2025-08-07 23:47:29.983092,1.03879,1.03911,1.0387,1.03893,1941
2025-08-07 23:52:29.983092,1.03908,1.04019,1.03869,1.03942,4208
2025-08-07 23:57:29.983092,1.03758,1.03798,1.03749,1.0378,4873
2025-08-08 00:02:29.983092,1.03721,1.03756,1.03712,1.03738,7540
2025-08-08 00:07:29.983092,1.03688,1.03727,1.03642,1.03662,8056
2025-08-08 00:12:29.983092,1.03665,1.03689,1.03658,1.03676,2551
2025-08-08 00:17:29.983092,1.03625,1.03738,1.03593,1.03674,6215
2025-08-08 00:22:29.983092,1.03698,1.03733,1.03689,1.03715,7720
2025-08-08 00:27:29.983092,1.03633,1.03694,1.03554,1.03584,4753
2025-08-08 00:32:29.983092,1.0363,1.03651,1.03603,1.03614,7933
2025-08-08 00:37:29.983092,1.03656,1.03693,1.03646,1.03674,7997
2025-08-08 00:42:29.983092,1.03777,1.03851,1.03746,1.03789,3985
2025-08-08 00:47:29.983092,1.03756,1.03787,1.0375,1.03776,9557
2025-08-08 00:52:29.983092,1.03803,1.03843,1.03766,1.03786,3612
2025-08-08 00:57:29.983092,1.03684,1.03751,1.03667,1.03717,4637
2025-08-08 01:02:29.983092,1.03586,1.03661,1.0352,1.03558,10013
2025-08-08 01:07:29.983092,1.03596,1.03722,1.03569,1.03667,9613
2025-08-08 01:12:29.983092,1.03651,1.03661,1.03628,1.03633,3439
2025-08-08 01:17:29.983092,1.03732,1.03787,1.03682,1.03709,7805
2025-08-08 01:22:29.983092,1.03665,1.03687,1.03627,1.03638,8946
2025-08-08 01:27:29.983092,1.03722,1.03779,1.03633,1.03662,7997
2025-08-08 01:32:29.983092,1.03805,1.03855,1.03786,1.03817,5699
2025-08-08 01:37:29.983092,1.03869,1.03893,1.0381,1.03823,7822
2025-08-08 01:42:29.983092,1.03861,1.03923,1.03841,1.03884,10354
2025-08-08 01:47:29.983092,1.03909,1.03982,1.03821,1.03857,8384
2025-08-08 01:52:29.983092,1.03794,1.03828,1.03785,1.0381,6377
2025-08-08 01:57:29.983092,1.03909,1.03976,1.03839,1.03873,11237
2025-08-08 02:02:29.983092,1.0384,1.04005,1.03783,1.03892,5794
2025-08-08 02:07:29.983092,1.03899,1.03923,1.03893,1.03912,3487
2025-08-08 02:12:29.983092,1.03818,1.03882,1.03793,1.03832,3676
2025-08-08 02:17:29.983092,1.03741,1.03806,1.03734,1.03793,11987
2025-08-08 02:22:29.983092,1.03849,1.03907,1.03831,1.03872,5780
2025-08-08 02:27:29.983092,1.03856,1.0394,1.03803,1.03845,2210
2025-08-08 02:32:29.983092,1.03951,1.03962,1.03934,1.0394,5918
2025-08-08 02:37:29.983092,1.03942,1.03995,1.03925,1.0396,7289
2025-08-08 02:42:29.983092,1.03836,1.03978,1.03784,1.03872,6927
2025-08-08 02:47:29.983092,1.03911,1.03932,1.03906,1.03922,6210
2025-08-08 02:52:29.983092,1.03918,1.04,1.03826,1.03867,18295
2025-08-08 02:57:29.983092,1.03924,1.04015,1.03898,1.03963,11446
2025-08-08 03:02:29.983092,1.03979,1.0401,1.03916,1.03931,5838
2025-08-08 03:07:29.983092,1.03894,1.03912,1.03848,1.03857,10876
2025-08-08 03:12:29.983092,1.03884,1.04014,1.0383,1.03907,5158
2025-08-08 03:17:29.983092,1.04013,1.04067,1.04007,1.04054,12473
2025-08-08 03:22:29.983092,1.0409,1.04126,1.04037,1.04055,11549
2025-08-08 03:27:29.983092,1.04067,1.04116,1.04055,1.04092,7618
2025-08-08 03:32:29.983092,1.04133,1.0425,1.04094,1.04172,13119
2025-08-08 03:37:29.983092,1.04168,1.04203,1.04157,1.04182,6795
2025-08-08 03:42:29.983092,1.04189,1.04219,1.04182,1.04205,6251
2025-08-08 03:47:29.983092,1.04175,1.04269,1.04065,1.04112,6059
2025-08-08 03:52:29.983092,1.04161,1.04211,1.04142,1.04173,3777
2025-08-08 03:57:29.983092,1.04228,1.04298,1.04203,1.04247,9244
2025-08-08 04:02:29.983092,1.04188,1.04243,1.04171,1.0421,5581
2025-08-08 04:07:29.983092,1.04298,1.04331,1.0427,1.04286,3156
2025-08-08 04:12:29.983092,1.04292,1.04313,1.04286,1.04302,4716
2025-08-08 04:17:29.983092,1.04269,1.04308,1.04221,1.04241,8177
2025-08-08 04:22:29.983092,1.04339,1.04413,1.04271,1.04307,12553
2025-08-08 04:27:29.983092,1.04337,1.04397,1.04266,1.04296,14762
2025-08-08 04:32:29.983092,1.04381,1.04425,1.04339,1.04361,4358
2025-08-08 04:37:29.983092,1.04375,1.04475,1.04303,1.04353,3177
2025-08-08 04:42:29.983092,1.04381,1.04402,1.04349,1.0436,6287
2025-08-08 04:47:29.983092,1.04401,1.04451,1.04384,1.04417,4733
2025-08-08 04:52:29.983092,1.04429,1.04461,1.0442,1.04443,6429
2025-08-08 04:57:29.983092,1.04323,1.04374,1.04304,1.04335,6970
2025-08-08 05:02:29.983092,1.04263,1.04335,1.04238,1.04285,2622
2025-08-08 05:07:29.983092,1.04325,1.04377,1.04312,1.04352,5096
2025-08-08 05:12:29.983092,1.04347,1.04384,1.04289,1.04307,7249
2025-08-08 05:17:29.983092,1.04277,1.04365,1.0425,1.04309,9355
2025-08-08 05:22:29.983092,1.04238,1.04286,1.0416,1.04184,13582
2025-08-08 05:27:29.983092,1.04154,1.04168,1.04128,1.04135,7171
2025-08-08 05:32:29.983092,1.04038,1.04069,1.03993,1.04009,4091
2025-08-08 05:37:29.983092,1.04034,1.04088,1.03968,1.03995,6833
2025-08-08 05:42:29.983092,1.03982,1.03998,1.03963,1.03971,6704
2025-08-08 05:47:29.983092,1.03905,1.03972,1.03884,1.0393,4192
2025-08-08 05:52:29.983092,1.03897,1.03936,1.03891,1.03925,7655
2025-08-08 05:57:29.983092,1.03936,1.03956,1.03912,1.03922,2696
2025-08-08 06:02:29.983092,1.04059,1.04078,1.04027,1.04036,6105
2025-08-08 06:07:29.983092,1.03973,1.03996,1.03928,1.0394,10849
2025-08-08 06:12:29.983092,1.04015,1.04086,1.03986,1.04027,3018
2025-08-08 06:17:29.983092,1.04058,1.04127,1.0404,1.04092,14058
2025-08-08 06:22:29.983092,1.0402,1.04057,1.04008,1.04033,2629
2025-08-08 06:27:29.983092,1.0404,1.0406,1.0402,1.0403,5323
2025-08-08 06:32:29.983092,1.04012,1.04025,1.03993,1.04,6161
2025-08-08 06:37:29.983092,1.03998,1.04076,1.03975,1.04029,5539
2025-08-08 06:42:29.983092,1.04133,1.04164,1.04092,1.04108,9369
2025-08-08 06:47:29.983092,1.04181,1.04209,1.04155,1.04168,6490
2025-08-08 06:52:29.983092,1.04193,1.04328,1.04157,1.04254,10466
2025-08-08 06:57:29.983092,1.04231,1.04253,1.04193,1.04204,4693
2025-08-08 07:02:29.983092,1.04078,1.04166,1.0398,1.04024,17983
2025-08-08 07:07:29.983092,1.04021,1.04113,1.03998,1.04067,13679
2025-08-08 07:12:29.983092,1.04227,1.04268,1.0418,1.042,7793
2025-08-08 07:17:29.983092,1.04036,1.04059,1.0403,1.04047,2657
2025-08-08 07:22:29.983092,1.03942,1.04012,1.03882,1.03917,9809
2025-08-08 07:27:29.983092,1.03934,1.04075,1.03894,1.03994,21516
2025-08-08 07:32:29.983092,1.03866,1.0389,1.03843,1.03855,4779
2025-08-08 07:37:29.983092,1.03764,1.03855,1.03735,1.03799,11467
2025-08-08 07:42:29.983092,1.03765,1.03847,1.03689,1.03731,11824
2025-08-08 07:47:29.983092,1.03603,1.03623,1.03581,1.03591,4794
2025-08-08 07:52:29.983092,1.03477,1.03541,1.03463,1.03513,5438
2025-08-08 07:57:29.983092,1.03626,1.03687,1.03548,1.03578,6067
2025-08-08 08:02:29.983092,1.03468,1.03502,1.03433,1.0345,11964
2025-08-08 08:07:29.983092,1.03243,1.03428,1.03188,1.03317,38395
2025-08-08 08:12:29.983092,1.03209,1.03286,1.03183,1.03234,20114
2025-08-08 08:17:29.983092,1.03361,1.03449,1.03259,1.03303,34371
2025-08-08 08:22:29.983092,1.03341,1.03386,1.03291,1.03313,9033
2025-08-08 08:27:29.983092,1.03344,1.03405,1.03204,1.03234,69619
2025-08-08 08:32:29.983092,1.03333,1.03379,1.03273,1.03296,21623
2025-08-08 08:37:29.983092,1.03062,1.03329,1.02984,1.03173,71714
2025-08-08 08:42:29.983092,1.03245,1.03307,1.03121,1.03152,61645
2025-08-08 08:47:29.983092,1.03278,1.03349,1.03218,1.03253,6803
2025-08-08 08:52:29.983092,1.03258,1.03278,1.03201,1.03211,15104
2025-08-08 08:57:29.983092,1.03393,1.03407,1.03358,1.03365,10711
2025-08-08 09:02:29.983092,1.03279,1.0334,1.03208,1.03238,20465
2025-08-08 09:07:29.983092,1.03388,1.03461,1.03381,1.03448,15757
2025-08-08 09:12:29.983092,1.03462,1.035,1.03432,1.03451,12195
2025-08-08 09:17:29.983092,1.03445,1.03459,1.03416,1.03423,5862
2025-08-08 09:22:29.983092,1.03492,1.03512,1.03401,1.0341,35474
2025-08-08 09:27:29.983092,1.03468,1.03506,1.03428,1.03447,16383
2025-08-08 09:32:29.983092,1.03669,1.03787,1.03529,1.03588,54313
2025-08-08 09:37:29.983092,1.03495,1.03629,1.03447,1.03533,9030
2025-08-08 09:42:29.983092,1.03419,1.03486,1.03406,1.03458,20386
2025-08-08 09:47:29.983092,1.03593,1.03608,1.03574,1.03581,8999
2025-08-08 09:52:29.983092,1.0356,1.03579,1.03495,1.03505,29332
2025-08-08 09:57:29.983092,1.03682,1.03799,1.03587,1.03646,17442
2025-08-08 10:02:29.983092,1.03853,1.03952,1.03845,1.03936,45622
2025-08-08 10:07:29.983092,1.03871,1.03911,1.03837,1.03857,12153
2025-08-08 10:12:29.983092,1.03978,1.03992,1.03951,1.03958,14615
2025-08-08 10:17:29.983092,1.03806,1.03975,1.03759,1.0388,22340
2025-08-08 10:22:29.983092,1.04006,1.04156,1.03832,1.03906,61258
2025-08-08 10:27:29.983092,1.0403,1.04106,1.03933,1.03971,32118
2025-08-08 10:32:29.983092,1.0406,1.04142,1.04038,1.04097,25652
2025-08-08 10:37:29.983092,1.03998,1.04104,1.03964,1.04036,8170
2025-08-08 10:42:29.983092,1.03807,1.03953,1.03756,1.03851,15707
2025-08-08 10:47:29.983092,1.03918,1.03944,1.03812,1.03825,24824
2025-08-08 10:52:29.983092,1.0365,1.03691,1.03517,1.03538,67795
2025-08-08 10:57:29.983092,1.03526,1.03596,1.03499,1.03542,5812
2025-08-08 11:02:29.983092,1.03599,1.03779,1.03541,1.03663,26951
2025-08-08 11:07:29.983092,1.03657,1.03677,1.03602,1.03612,24025
2025-08-08 11:12:29.983092,1.03866,1.03889,1.03836,1.03847,10868
2025-08-08 11:17:29.983092,1.03982,1.04091,1.03891,1.03946,18117
2025-08-08 11:22:29.983092,1.03852,1.03884,1.03846,1.03872,14478
2025-08-08 11:27:29.983092,1.03872,1.03953,1.03778,1.03819,35465
2025-08-08 11:32:29.983092,1.0383,1.03976,1.03735,1.03808,17075
2025-08-08 11:37:29.983092,1.03619,1.0367,1.03558,1.03584,10323
2025-08-08 11:42:29.983092,1.03516,1.03573,1.03452,1.03481,17113
2025-08-08 11:47:29.983092,1.03422,1.03625,1.03341,1.03464,9254
2025-08-08 11:52:29.983092,1.03186,1.03267,1.03164,1.03223,25985
2025-08-08 11:57:29.983092,1.03266,1.0332,1.03157,1.03184,28030
2025-08-08 12:02:29.983092,1.03187,1.0326,1.03172,1.03229,20810
2025-08-08 12:07:29.983092,1.02989,1.03141,1.02939,1.03042,11014
2025-08-08 12:12:29.983092,1.03123,1.03305,1.02946,1.03037,49782
2025-08-08 12:17:29.983092,1.03136,1.03354,1.03074,1.0323,43871
2025-08-08 12:22:29.983092,1.03252,1.03306,1.03172,1.03199,21953
2025-08-08 12:27:29.983092,1.03205,1.03273,1.0316,1.03194,6378
2025-08-08 12:32:29.983092,1.03227,1.03326,1.03206,1.03283,15126
2025-08-08 12:37:29.983092,1.03295,1.03387,1.03275,1.03348,10204
2025-08-08 12:42:29.983092,1.03365,1.03438,1.03282,1.03318,18856
2025-08-08 12:47:29.983092,1.03177,1.03399,1.0311,1.03265,55086
2025-08-08 12:52:29.983092,1.03269,1.03322,1.03179,1.03206,37195
2025-08-08 12:57:29.983092,1.03403,1.03506,1.03281,1.03333,20015
2025-08-08 13:02:29.983092,1.03269,1.03309,1.03256,1.03282,5464
2025-08-08 13:07:29.983092,1.03484,1.03624,1.03448,1.03551,46152
2025-08-08 13:12:29.983092,1.03442,1.03462,1.03417,1.03427,6245
2025-08-08 13:17:29.983092,1.03437,1.03475,1.03384,1.03404,18871
2025-08-08 13:22:29.983092,1.03354,1.0342,1.0325,1.03283,17810
2025-08-08 13:27:29.983092,1.03311,1.03384,1.03292,1.03345,12637
2025-08-08 13:32:29.983092,1.03059,1.032,1.03024,1.0313,22209
2025-08-08 13:37:29.983092,1.0302,1.03036,1.0299,1.02998,11894
2025-08-08 13:42:29.983092,1.02894,1.02992,1.02769,1.02819,29709
2025-08-08 13:47:29.983092,1.02828,1.03043,1.02748,1.02882,30796
2025-08-08 13:52:29.983092,1.02935,1.03055,1.02901,1.02986,27262
2025-08-08 13:57:29.983092,1.03012,1.03075,1.02992,1.03033,11612
2025-08-08 14:02:29.983092,1.02683,1.02781,1.02663,1.02741,12439
2025-08-08 14:07:29.983092,1.02932,1.03026,1.02899,1.02961,10774
2025-08-08 14:12:29.983092,1.02981,1.03026,1.02927,1.0295,19647
2025-08-08 14:17:29.983092,1.02865,1.02984,1.02779,1.02838,8900
2025-08-08 14:22:29.983092,1.02839,1.02914,1.02816,1.02868,14130
2025-08-08 14:27:29.983092,1.02848,1.02896,1.02834,1.02867,7658
2025-08-08 14:32:29.983092,1.02744,1.028,1.0273,1.02771,19656
2025-08-08 14:37:29.983092,1.02749,1.02872,1.02703,1.02781,17533
2025-08-08 14:42:29.983092,1.0271,1.0275,1.02615,1.02635,29682
2025-08-08 14:47:29.983092,1.02595,1.02651,1.02577,1.02615,9899
2025-08-08 14:52:29.983092,1.02495,1.02534,1.02484,1.02512,10663
2025-08-08 14:57:29.983092,1.02341,1.02364,1.02267,1.02279,42229
2025-08-08 15:02:29.983092,1.02319,1.02344,1.02291,1.02303,6245
2025-08-08 15:07:29.983092,1.02373,1.02522,1.02284,1.02359,13761
2025-08-08 15:12:29.983092,1.02402,1.02469,1.02378,1.02422,9093
2025-08-08 15:17:29.983092,1.0249,1.02587,1.02447,1.02501,3216
2025-08-08 15:22:29.983092,1.0253,1.02542,1.025,1.02506,6830
2025-08-08 15:27:29.983092,1.02414,1.02558,1.02364,1.02457,11712
2025-08-08 15:32:29.983092,1.02512,1.02562,1.02496,1.02532,17129
2025-08-08 15:37:29.983092,1.02373,1.02384,1.02296,1.02302,36231
2025-08-08 15:42:29.983092,1.02229,1.02274,1.02168,1.0219,24358
2025-08-08 15:47:29.983092,1.0213,1.02165,1.02002,1.02019,22442
2025-08-08 15:52:29.983092,1.02175,1.02328,1.02114,1.02205,10641
2025-08-08 15:57:29.983092,1.02254,1.02335,1.02249,1.02324,19857
2025-08-08 16:02:29.983092,1.02349,1.02399,1.02289,1.02315,21517
2025-08-08 16:07:29.983092,1.02439,1.02481,1.02425,1.02454,7412
2025-08-08 16:12:29.983092,1.02355,1.02405,1.02262,1.02288,34174
2025-08-08 16:17:29.983092,1.02389,1.02461,1.02269,1.02305,47954
2025-08-08 16:22:29.983092,1.02335,1.02355,1.02285,1.02295,26891
2025-08-08 16:27:29.983092,1.02421,1.02563,1.02311,1.02382,17164
2025-08-08 16:32:29.983092,1.02395,1.02462,1.02312,1.02346,31065
2025-08-08 16:37:29.983092,1.02282,1.0238,1.02257,1.0233,31126
2025-08-08 16:42:29.983092,1.02298,1.02576,1.02217,1.02412,54836
2025-08-08 16:47:29.983092,1.0243,1.0261,1.02356,1.02462,23204
2025-08-08 16:52:29.983092,1.02334,1.02452,1.02288,1.02359,16034
2025-08-08 16:57:29.983092,1.02284,1.02485,1.02221,1.02361,48295
2025-08-08 17:02:29.983092,1.02183,1.02206,1.02156,1.02168,3861
2025-08-08 17:07:29.983092,1.01858,1.01875,1.01838,1.01846,1945
2025-08-08 17:12:29.983092,1.01854,1.01899,1.01838,1.01866,3757
2025-08-08 17:17:29.983092,1.01929,1.0197,1.01886,1.01906,9416
2025-08-08 17:22:29.983092,1.01954,1.01967,1.01906,1.01913,15566
2025-08-08 17:27:29.983092,1.01673,1.0171,1.01659,1.01684,4222
2025-08-08 17:32:29.983092,1.01637,1.01686,1.01577,1.01601,10561
2025-08-08 17:37:29.983092,1.01324,1.0141,1.01289,1.0134,3808
2025-08-08 17:42:29.983092,1.01463,1.01575,1.01427,1.01502,7328
2025-08-08 17:47:29.983092,1.01327,1.01385,1.01306,1.01341,6706
2025-08-08 17:52:29.983092,1.0146,1.01516,1.01443,1.01482,9124
2025-08-08 17:57:29.983092,1.01562,1.01596,1.01553,1.01578,7788
2025-08-08 18:02:29.983092,1.01509,1.01521,1.0149,1.01496,5689
2025-08-08 18:07:29.983092,1.01432,1.01455,1.014,1.01411,3938
2025-08-08 18:12:29.983092,1.01413,1.01448,1.01408,1.01438,10236
2025-08-08 18:17:29.983092,1.01356,1.01378,1.0135,1.01367,5558
2025-08-08 18:22:29.983092,1.01339,1.01377,1.01333,1.01363,8731
2025-08-08 18:27:29.983092,1.01323,1.01382,1.01263,1.01292,9185
2025-08-08 18:32:29.983092,1.01167,1.0125,1.01149,1.01215,12490
2025-08-08 18:37:29.983092,1.01034,1.0112,1.01005,1.01063,9060
2025-08-08 18:42:29.983092,1.01061,1.01128,1.00996,1.0103,11642
2025-08-08 18:47:29.983092,1.00989,1.01054,1.00965,1.01007,2963
2025-08-08 18:52:29.983092,1.00977,1.01059,1.00884,1.00925,18316
2025-08-08 18:57:29.983092,1.00954,1.01031,1.00936,1.00995,6189
2025-08-08 19:02:29.983092,1.01036,1.01049,1.01008,1.01015,7718
2025-08-08 19:07:29.983092,1.00986,1.01023,1.00976,1.01002,4490
2025-08-08 19:12:29.983092,1.00987,1.01055,1.00898,1.00931,8736
2025-08-08 19:17:29.983092,1.00966,1.01001,1.00954,1.00978,2392
2025-08-08 19:22:29.983092,1.0086,1.0093,1.00845,1.00898,13863
2025-08-08 19:27:29.983092,1.00856,1.00954,1.00827,1.00897,15794
2025-08-08 19:32:29.983092,1.00905,1.01008,1.00827,1.00879,4897
2025-08-08 19:37:29.983092,1.00908,1.00965,1.00886,1.00921,4506
2025-08-08 19:42:29.983092,1.00803,1.00895,1.0073,1.00776,3704
2025-08-08 19:47:29.983092,1.00725,1.00753,1.00717,1.00737,3808
2025-08-08 19:52:29.983092,1.00675,1.007,1.00645,1.00658,5686
2025-08-08 19:57:29.983092,1.00665,1.00694,1.00633,1.00648,8059
2025-08-08 20:02:29.983092,1.00679,1.00709,1.00642,1.00657,9834
2025-08-08 20:07:29.983092,1.00745,1.00759,1.00723,1.0073,5257
2025-08-08 20:12:29.983092,1.00685,1.00724,1.00674,1.00703,8422
2025-08-08 20:17:29.983092,1.00633,1.00733,1.006,1.00668,13019
2025-08-08 20:22:29.983092,1.00688,1.00733,1.00677,1.00712,4660
2025-08-08 20:27:29.983092,1.00708,1.00742,1.00677,1.00693,7729
2025-08-08 20:32:29.983092,1.00767,1.0079,1.00736,1.00747,7057
2025-08-08 20:37:29.983092,1.00779,1.00853,1.007,1.00737,4834
2025-08-08 20:42:29.983092,1.00663,1.00703,1.00657,1.00691,5111
2025-08-08 20:47:29.983092,1.0061,1.00623,1.00557,1.00563,7254
2025-08-08 20:52:29.983092,1.0047,1.00539,1.00449,1.00497,6790
2025-08-08 20:57:29.983092,1.0049,1.0062,1.00441,1.00522,11990
2025-08-08 21:02:29.983092,1.00527,1.00695,1.00474,1.00588,12754
2025-08-08 21:07:29.983092,1.00671,1.00747,1.00584,1.00622,14812
2025-08-08 21:12:29.983092,1.00699,1.0071,1.00652,1.00658,5885
2025-08-08 21:17:29.983092,1.00719,1.00765,1.00706,1.00738,4664
2025-08-08 21:22:29.983092,1.00674,1.00756,1.00639,1.00687,3344
2025-08-08 21:27:29.983092,1.00628,1.00644,1.00564,1.00572,16950
2025-08-08 21:32:29.983092,1.00638,1.0067,1.00611,1.00627,5724
2025-08-08 21:37:29.983092,1.00634,1.00661,1.00627,1.00647,2323
2025-08-08 21:42:29.983092,1.0064,1.00716,1.00585,1.00623,3542
2025-08-08 21:47:29.983092,1.00659,1.00694,1.00599,1.00616,16950
2025-08-08 21:52:29.983092,1.00658,1.00683,1.0061,1.00623,8290
2025-08-08 21:57:29.983092,1.00692,1.00726,1.00681,1.00703,4324
2025-08-08 22:02:29.983092,1.00763,1.00784,1.00736,1.00747,6435
2025-08-08 22:07:29.983092,1.00786,1.00827,1.00734,1.00755,10423
2025-08-08 22:12:29.983092,1.00797,1.00822,1.0079,1.00808,6527
2025-08-08 22:17:29.983092,1.00838,1.0088,1.00773,1.00794,4569
2025-08-08 22:22:29.983092,1.00782,1.00808,1.00754,1.00767,4882
2025-08-08 22:27:29.983092,1.00795,1.00822,1.00788,1.00808,5719
2025-08-08 22:32:29.983092,1.00697,1.00737,1.00687,1.00718,8874
2025-08-08 22:37:29.983092,1.00762,1.00777,1.00733,1.00741,9997
2025-08-08 22:42:29.983092,1.00639,1.00752,1.00612,1.00698,18510
2025-08-08 22:47:29.983092,1.00695,1.00767,1.00608,1.00643,19120
2025-08-08 22:52:29.983092,1.00616,1.00641,1.00584,1.00596,3474
2025-08-08 22:57:29.983092,1.00611,1.00652,1.00602,1.00633,6682
2025-08-08 23:02:29.983092,1.00588,1.00661,1.00568,1.00622,4176
2025-08-08 23:07:29.983092,1.00486,1.00576,1.00454,1.00514,3546
2025-08-08 23:12:29.983092,1.00521,1.00551,1.0048,1.00495,4126
2025-08-08 23:17:29.983092,1.00445,1.00499,1.00433,1.00476,4822
2025-08-08 23:22:29.983092,1.00509,1.00546,1.00462,1.0048,9718
2025-08-08 23:27:29.983092,1.0051,1.00612,1.00398,1.00449,11936
2025-08-08 23:32:29.983092,1.00478,1.00509,1.00471,1.00495,5056
2025-08-08 23:37:29.983092,1.00437,1.00491,1.00371,1.00398,14190
2025-08-08 23:42:29.983092,1.00352,1.00414,1.00338,1.00386,11588
2025-08-08 23:47:29.983092,1.00306,1.00407,1.00278,1.00351,6492
2025-08-08 23:52:29.983092,1.00396,1.00445,1.00302,1.00327,9135
2025-08-08 23:57:29.983092,1.00412,1.00487,1.00403,1.00469,19420
2025-08-09 00:02:29.983092,1.00435,1.0049,1.00361,1.00388,6426
2025-08-09 00:07:29.983092,1.00394,1.00462,1.0038,1.00436,14178
2025-08-09 00:12:29.983092,1.00368,1.00428,1.00327,1.00357,5640
2025-08-09 00:17:29.983092,1.00311,1.00395,1.00285,1.00345,3802
2025-08-09 00:22:29.983092,1.00332,1.00368,1.00322,1.00348,5864
2025-08-09 00:27:29.983092,1.00365,1.00407,1.00305,1.00326,10810
2025-08-09 00:32:29.983092,1.00336,1.00392,1.00319,1.00358,5632
2025-08-09 00:37:29.983092,1.00392,1.00483,1.00328,1.00373,5781
2025-08-09 00:42:29.983092,1.00399,1.00436,1.00389,1.00416,6404
2025-08-09 00:47:29.983092,1.00448,1.00468,1.00426,1.00436,4783
2025-08-09 00:52:29.983092,1.00469,1.00521,1.00456,1.00495,4075
2025-08-09 00:57:29.983092,1.00527,1.00564,1.00485,1.00503,8451
2025-08-09 01:02:29.983092,1.00575,1.00628,1.00507,1.00534,4679
2025-08-09 01:07:29.983092,1.00602,1.00661,1.00531,1.00561,14214
2025-08-09 01:12:29.983092,1.00567,1.00688,1.00529,1.00612,5556
2025-08-09 01:17:29.983092,1.00623,1.00663,1.00616,1.00649,4550
2025-08-09 01:22:29.983092,1.00665,1.00692,1.0063,1.00643,4990
2025-08-09 01:27:29.983092,1.00659,1.00696,1.00648,1.00675,5860
2025-08-09 01:32:29.983092,1.00674,1.0072,1.00669,1.0071,4574
2025-08-09 01:37:29.983092,1.00731,1.0079,1.00649,1.00679,10429
2025-08-09 01:42:29.983092,1.00719,1.00786,1.00692,1.00733,1958
2025-08-09 01:47:29.983092,1.00789,1.00803,1.00723,1.0073,12586
2025-08-09 01:52:29.983092,1.00808,1.0084,1.00764,1.00779,7808
2025-08-09 01:57:29.983092,1.008,1.00829,1.00792,1.00814,4293
2025-08-09 02:02:29.983092,1.00805,1.00942,1.00758,1.00848,14586
2025-08-09 02:07:29.983092,1.00881,1.00899,1.00856,1.00865,6011
2025-08-09 02:12:29.983092,1.00901,1.0098,1.0087,1.00918,5083
2025-08-09 02:17:29.983092,1.00963,1.01014,1.00947,1.00982,7107
2025-08-09 02:22:29.983092,1.01048,1.01144,1.00946,1.00994,11520
2025-08-09 02:27:29.983092,1.01061,1.011,1.01049,1.01076,7441
2025-08-09 02:32:29.983092,1.01085,1.01136,1.01035,1.01061,6527
2025-08-09 02:37:29.983092,1.01098,1.01211,1.01057,1.0113,12477
2025-08-09 02:42:29.983092,1.01147,1.0116,1.01129,1.01135,3406
2025-08-09 02:47:29.983092,1.01166,1.01181,1.01145,1.01153,2170
2025-08-09 02:52:29.983092,1.01211,1.01227,1.01162,1.0117,15549
2025-08-09 02:57:29.983092,1.01228,1.01265,1.01216,1.0124,2090
2025-08-09 03:02:29.983092,1.01284,1.0134,1.0123,1.01258,9248
2025-08-09 03:07:29.983092,1.01313,1.01396,1.01213,1.01255,14808
2025-08-09 03:12:29.983092,1.0134,1.01409,1.01274,1.01309,7900
2025-08-09 03:17:29.983092,1.01311,1.01394,1.013,1.01372,9796
